grain_id,phi1,Phi,phi2,x,y,area,diameter,misorientation_cube_deg,misorientation_goss_deg,misorientation_rotated_cube_deg,misorientation_rotated_goss_deg,misorientation_alpha_deg,misorientation_gamma_deg,misorientation_eta_deg,misorientation_lambda_deg,is_relevant,nearest_component,angle_to_nearest_component_deg
1830,265.818,14.385,83.65,12576.94,230.102,1323.0,41.04,17.812,47.9713,37.2651,32.2551,32.0254,44.5399,17.8099,14.385,True,Other/Random,17.81
1831,48.327,33.246,309.25,13334.3,219.0,306.0,19.74,33.3317,34.0749,53.5395,28.9007,19.9937,21.6073,25.2533,33.246,False,Other/Random,28.9
1832,146.214,47.56,219.81,13775.73,252.33,5886.0,86.57,47.918,29.1418,60.7633,40.9895,17.1693,11.2857,28.5138,47.56,True,Other/Random,29.14
1833,349.555,10.622,32.74,15296.63,235.805,3546.0,67.19,24.6671,41.3841,25.0372,47.42,23.8124,46.2582,22.5474,10.622,True,Other/Random,24.67
1834,323.419,51.665,51.63,15604.42,234.965,1566.0,44.65,53.6672,38.4842,52.3067,39.7444,7.1374,7.4038,37.9756,50.9585,True,Other/Random,38.48
1835,11.002,17.678,318.08,15704.37,228.434,684.0,29.51,35.5078,42.3371,22.5663,50.0613,19.3014,40.9182,31.583,17.678,False,Other/Random,22.57
1836,202.234,43.892,133.04,925.54,230.709,927.0,34.36,50.0759,34.5885,48.1373,46.6517,18.9234,20.2746,33.792,43.892,False,Other/Random,34.59
1837,355.903,43.967,40.45,1274.54,242.268,3060.0,62.42,56.4687,37.6456,44.7679,46.5774,28.5026,32.4376,37.5906,43.967,False,Other/Random,37.65
1838,200.666,29.33,155.24,3170.85,223.769,351.0,21.14,29.6081,21.4195,49.9654,42.9368,33.1785,29.8005,11.9022,29.33,True,Other/Random,21.42
1839,143.96,23.212,237.63,3488.48,251.574,4500.0,75.69,31.5993,39.3414,32.8525,38.1368,30.181,31.9513,27.175,23.212,False,Other/Random,31.6
1840,329.26,51.534,56.13,4052.85,240.808,1638.0,45.67,57.0632,42.3508,49.4932,44.3445,9.9092,11.8353,42.0118,47.7036,True,Other/Random,42.35
1841,31.987,53.52,318.99,5610.99,230.391,576.0,27.08,54.2199,32.1552,58.2848,44.7044,13.6436,10.6063,32.1468,47.0013,True,Other/Random,32.16
1842,210.065,43.469,131.27,6272.22,254.129,5796.0,85.91,47.1279,33.9825,50.4914,40.9633,15.7352,15.8975,32.4203,43.469,False,Other/Random,33.98
1843,165.777,24.73,202.44,7268.14,227.87,1035.0,36.3,26.0392,24.1262,44.0834,44.3902,36.227,35.1278,11.1475,24.73,True,Other/Random,24.13
1844,173.851,21.453,188.52,7643.15,222.321,252.0,17.91,21.5821,23.9795,47.4972,47.122,41.9234,39.654,3.5838,21.453,True,Other/Random,21.58
1845,130.818,53.956,223.01,8303.52,230.11,1062.0,36.77,54.2815,39.0363,54.6822,37.3924,19.4787,3.4861,38.5809,52.272,True,Other/Random,37.39
1846,225.091,4.053,153.2,8395.82,229.744,387.0,22.2,18.7309,45.4053,27.0092,46.2914,26.7092,50.6826,18.4362,4.053,True,Other/Random,18.73
1847,82.672,45.889,318.21,9423.47,245.258,1746.0,47.15,60.7131,44.5923,46.0635,43.3739,29.1167,30.016,47.1299,44.5917,False,Other/Random,43.37
1848,355.263,17.657,38.04,11314.11,231.37,657.0,28.92,37.5768,43.3362,21.1543,52.7077,16.8472,42.3422,33.5523,17.657,False,Other/Random,21.15
1849,171.535,43.38,223.74,11801.89,255.079,7857.0,100.02,55.3694,38.1398,44.4054,47.4474,26.6968,29.5154,37.9464,43.38,False,Other/Random,38.14
1850,167.544,33.496,219.53,11928.66,253.632,7398.0,97.05,42.8242,32.8329,37.8696,49.4183,30.4187,30.535,29.8168,33.496,False,Other/Random,32.83
1851,234.063,7.525,144.27,13009.89,227.686,774.0,31.39,19.8051,43.7791,27.6899,43.7988,26.768,47.3147,19.0608,7.525,True,Other/Random,19.81
1852,26.326,38.683,316.71,13657.87,256.083,7281.0,96.28,42.1084,29.8482,47.4572,41.6885,21.2184,20.9099,27.1549,38.683,False,Other/Random,29.85
1853,12.76,12.021,336.4,13847.93,256.778,4464.0,75.39,16.1734,35.3615,36.1539,43.9966,34.9105,44.8851,11.4156,12.021,True,Other/Random,16.17
1854,184.459,21.336,159.06,14042.64,256.645,4842.0,78.52,26.9016,29.2287,35.4838,47.8404,30.6784,40.223,16.8613,21.336,False,Other/Random,26.9
1855,341.488,22.157,42.58,14644.62,229.978,819.0,32.29,32.6028,36.3651,30.3907,44.9308,27.2165,35.872,26.2079,22.157,False,Other/Random,30.39
1856,38.564,49.785,327.22,14835.57,236.498,2583.0,57.35,50.0986,29.1415,53.2335,42.8443,24.3163,7.0963,28.9178,49.785,True,Other/Random,29.14
1857,214.504,48.991,126.3,16782.3,239.247,2403.0,55.31,52.4007,38.9123,52.6506,40.1047,9.3079,10.0458,38.0536,48.991,True,Other/Random,38.91
1858,13.354,40.206,323.24,16929.33,225.545,594.0,27.5,46.2778,28.7411,45.4256,50.2822,25.9724,27.1714,27.7418,40.206,False,Other/Random,28.74
1859,84.73,12.053,300.78,17248.28,236.22,1557.0,44.52,28.1714,49.3931,22.8852,41.7672,21.4724,45.9133,27.9141,12.053,True,Other/Random,22.89
1860,338.664,35.092,45.06,1691.56,242.665,2097.0,51.67,42.1488,33.0792,40.8637,44.5869,25.5782,25.5336,29.6943,35.092,False,Other/Random,33.08
1861,346.559,8.334,356.15,1955.89,239.28,2025.0,50.78,19.1809,40.3389,28.9117,48.0714,27.7547,47.771,17.2592,8.334,True,Other/Random,19.18
1862,161.935,42.937,209.95,3609.65,245.268,3798.0,69.54,44.4765,21.0962,53.7411,48.3936,25.4319,23.2868,20.4317,42.937,False,Other/Random,21.1
1863,47.468,24.455,320.25,3804.41,248.566,3357.0,65.38,25.6263,32.7005,44.3473,33.8146,30.9083,30.3162,18.4377,24.455,False,Other/Random,25.63
1864,244.81,14.229,87.03,4083.96,231.04,675.0,29.32,31.4858,52.1142,22.0134,41.3066,21.8298,41.5433,31.3606,14.229,True,Other/Random,22.01
1865,139.766,34.055,243.88,4859.81,249.409,3303.0,64.85,41.2586,42.0117,40.0275,35.2668,21.1018,20.9356,35.2561,34.055,False,Other/Random,35.27
1866,26.744,29.808,313.93,6854.64,242.549,2097.0,51.67,35.4053,32.7866,39.1495,40.3813,27.1157,27.5742,25.7402,29.808,False,Other/Random,32.79
1867,319.678,53.566,39.92,7305.0,219.0,27.0,5.86,53.5674,33.8746,54.8232,41.2576,17.6513,3.9676,33.763,52.1644,True,Other/Random,33.87
1868,200.306,40.238,179.89,7348.98,223.339,504.0,25.33,44.8334,20.7725,46.9975,57.3407,24.7781,23.0848,20.2221,40.238,False,Other/Random,20.77
1869,21.835,45.361,318.53,7725.1,254.156,3168.0,63.51,49.2216,30.1607,51.6424,46.9061,18.6672,19.9814,29.7025,45.361,False,Other/Random,30.16
1870,183.167,17.268,184.35,7750.66,234.168,963.0,35.02,18.8218,28.6577,41.1392,48.4229,37.6972,42.9528,7.4338,17.268,True,Other/Random,18.82
1871,196.792,27.208,136.07,8852.21,236.474,1026.0,36.14,38.2466,36.1827,32.4546,46.6159,27.8529,32.6001,29.8037,27.208,False,Other/Random,32.45
1872,202.546,34.394,179.75,8950.67,238.031,1440.0,42.82,40.8045,24.7129,41.022,54.6835,22.6607,25.4888,22.3401,34.394,False,Other/Random,24.71
1873,10.237,4.71,24.18,9121.21,249.957,3555.0,67.28,34.7281,52.3672,11.5811,55.8198,10.8263,50.9145,34.3921,4.71,True,rotated_cube,11.58
1874,324.442,57.773,47.7,10694.06,232.971,918.0,34.19,58.855,39.0239,51.3672,43.9954,7.3578,8.4136,39.0239,46.5125,True,Other/Random,39.02
1875,349.002,13.542,32.08,11038.2,241.484,1692.0,46.41,25.0152,38.5582,27.4369,46.5792,25.5929,43.9622,21.5262,13.542,True,Other/Random,25.02
1876,352.972,14.705,11.66,11985.66,226.317,369.0,21.68,15.4135,30.9023,42.8577,45.1177,40.8275,43.7945,5.1749,14.705,True,Other/Random,15.41
1877,326.542,39.589,52.18,12284.47,253.141,3123.0,63.06,43.6316,35.3581,47.2232,37.9016,17.2495,17.3043,32.0921,39.589,False,Other/Random,35.36
1878,47.232,45.828,312.99,13055.74,243.75,2196.0,52.88,45.8285,35.5133,61.5179,32.4553,15.6421,9.0705,33.1557,45.828,True,Other/Random,32.46
1879,318.957,57.708,41.17,13123.61,258.743,6903.0,93.75,57.5689,36.9969,52.9023,42.9435,16.6174,4.4324,36.9968,50.3894,True,Other/Random,37.0
1880,188.513,17.767,198.58,14496.46,239.193,2376.0,55.0,32.3076,37.7341,25.1744,53.5994,19.5208,41.3984,26.8086,17.767,False,Other/Random,25.17
1881,34.257,49.392,320.99,14592.69,238.62,3051.0,62.33,49.6059,29.5382,59.2418,41.8462,17.2325,10.0059,29.2074,49.392,True,Other/Random,29.54
1882,180.625,25.673,193.44,14938.1,235.967,2169.0,52.55,29.2165,23.8035,39.9992,50.7556,32.6794,39.3582,14.0059,25.673,True,Other/Random,23.8
1883,316.477,9.276,60.09,15079.06,238.891,2070.0,51.34,18.9713,43.0116,29.8782,41.3602,29.768,45.4631,18.0695,9.276,True,Other/Random,18.97
1884,7.373,36.665,324.91,15428.65,239.263,2052.0,51.11,45.6734,30.9886,40.4072,52.9703,30.1441,31.8683,29.4646,36.665,False,Other/Random,30.99
1885,7.553,16.428,316.07,15534.52,233.8,1350.0,41.46,39.7998,46.7401,18.5398,53.6322,14.9369,42.5145,36.7351,16.428,True,Other/Random,18.54
1886,145.186,42.093,213.16,15723.34,224.167,324.0,20.31,42.124,25.0982,59.7045,40.2375,24.6156,14.7316,23.2148,42.093,True,Other/Random,25.1
1887,7.706,37.304,7.83,16068.47,230.077,936.0,34.52,40.3033,16.4509,47.2091,59.6714,31.3749,31.4715,14.7154,37.304,True,Other/Random,16.45
1888,177.824,20.293,199.15,16289.94,236.27,2034.0,50.89,26.3989,30.0895,34.4819,48.4487,29.7959,41.478,17.1251,20.293,False,Other/Random,26.4
1889,28.359,46.694,320.22,17162.11,234.707,1107.0,37.54,47.9944,28.3039,56.9598,43.4466,17.2846,15.1419,27.781,46.694,False,Other/Random,28.3
1890,16.793,15.676,335.95,40.7,227.609,207.0,16.23,17.2648,31.5565,40.7592,42.6215,38.9763,41.3843,9.0286,15.676,True,Other/Random,17.26
1891,180.372,25.001,190.33,210.0,220.5,18.0,4.79,27.1617,22.6285,42.2205,50.2897,35.4804,39.7502,10.6683,25.001,True,Other/Random,22.63
1892,61.011,18.816,308.58,246.85,233.935,414.0,22.96,21.0998,38.8605,39.956,32.4164,31.8243,36.9057,18.2901,18.816,False,Other/Random,21.1
1893,334.435,52.669,44.33,696.58,244.347,1584.0,44.91,55.6862,34.091,56.331,45.1154,11.904,15.7709,34.0897,44.1682,True,Other/Random,34.09
1894,164.298,48.026,219.57,809.0,239.111,2520.0,56.64,53.3135,30.9941,52.2163,45.6912,19.7562,23.7225,30.9763,44.299,False,Other/Random,30.99
1895,108.269,43.782,224.65,882.92,231.033,819.0,32.29,51.128,49.3634,47.1397,34.6289,30.276,22.8677,45.1846,43.782,False,Other/Random,34.63
1896,117.543,52.749,215.66,1120.71,234.221,855.0,32.99,58.7274,45.1078,49.9469,41.9938,28.2453,14.1954,46.4812,45.1077,True,Other/Random,41.99
1897,41.43,34.694,303.26,1440.65,242.899,2133.0,52.11,37.8266,36.8537,45.3646,32.4291,18.3775,20.1918,29.9875,34.694,False,Other/Random,32.43
1898,188.724,35.268,146.1,3922.7,228.652,207.0,16.23,43.0982,29.3837,40.3027,51.3048,30.8836,31.63,27.1922,35.268,False,Other/Random,29.38
1899,37.699,29.749,358.98,5697.53,260.676,5589.0,84.36,46.9019,39.813,30.8655,55.1146,8.2021,25.4285,36.8164,29.749,True,Other/Random,30.87
1900,2.015,9.185,345.54,6681.62,262.555,5157.0,81.03,15.4567,37.8964,33.7921,46.1835,32.8035,48.2955,12.4749,9.185,True,Other/Random,15.46
1901,7.329,10.91,15.05,11117.64,248.01,1854.0,48.59,24.8662,40.3945,25.0836,50.4444,23.0445,46.4304,22.2887,10.91,True,Other/Random,24.87
1902,353.82,18.885,32.29,11132.03,227.595,333.0,20.59,32.1274,37.4452,26.6502,49.4051,22.5213,41.221,26.5102,18.885,False,Other/Random,26.65
1903,298.533,10.326,83.1,12965.57,222.857,63.0,8.96,23.9446,47.7975,25.5178,41.0277,25.5029,44.899,23.7319,10.326,True,Other/Random,23.94
1904,195.585,43.892,136.23,14731.95,239.188,2493.0,56.34,51.7833,34.352,46.8537,48.7075,22.2288,24.6093,33.9518,43.892,False,Other/Random,34.35
1905,19.649,23.972,315.49,15680.19,242.868,1224.0,39.48,34.4043,36.43,31.2136,44.7357,27.8449,34.1736,27.5017,23.972,False,Other/Random,31.21
1906,201.005,7.123,115.69,16949.25,219.75,36.0,6.77,43.8591,58.0251,7.3216,58.3489,6.6813,48.2877,43.5129,7.123,True,rotated_cube,7.32
1907,315.044,50.765,45.01,1039.42,230.921,342.0,20.87,50.765,36.1236,59.0051,36.149,15.2907,3.9708,35.2779,50.765,True,Other/Random,36.12
1908,173.876,29.712,167.9,1500.0,243.298,1449.0,42.95,34.7481,23.1224,39.794,55.0417,28.8985,35.2643,17.6774,29.712,False,Other/Random,23.12
1909,185.101,14.008,194.76,3557.83,254.981,2790.0,59.6,24.2634,36.4833,28.7234,49.7643,25.7867,44.618,19.7471,14.008,True,Other/Random,24.26
1910,210.414,12.049,136.17,4326.32,255.102,3186.0,63.69,18.014,38.3526,33.7495,40.9821,33.164,43.1488,15.2063,12.049,True,Other/Random,18.01
1911,218.573,47.697,125.14,4797.0,229.5,126.0,12.67,50.2469,39.0287,53.2831,36.7141,8.6926,8.6336,37.5176,47.697,True,Other/Random,36.71
1912,356.117,28.495,46.97,7369.62,228.231,117.0,12.21,51.2803,46.7394,28.5578,58.3012,21.1357,36.7864,43.5877,28.495,False,Other/Random,28.56
1913,205.105,29.674,135.49,7853.29,244.108,2241.0,53.42,35.336,32.2073,38.9986,41.1418,27.7776,28.1485,25.286,29.674,False,Other/Random,32.21
1914,161.691,17.628,211.7,8364.47,243.62,1872.0,48.82,22.1054,32.5676,36.0824,42.6514,33.9424,39.5422,15.1903,17.628,False,Other/Random,22.11
1915,136.486,51.435,227.78,8679.1,252.314,3006.0,61.87,51.5996,37.1614,56.2247,36.1956,11.8148,3.5078,36.3704,51.435,True,Other/Random,36.2
1916,212.436,34.449,139.16,10126.59,242.617,1341.0,41.32,35.4291,27.6631,49.8512,37.2256,23.4234,22.0419,21.9131,34.449,False,Other/Random,27.66
1917,1.553,32.965,16.88,11077.43,243.974,1386.0,42.01,37.6434,21.7244,42.1052,54.5153,30.4283,36.2011,18.202,32.965,False,Other/Random,21.72
1918,303.897,46.07,47.78,12983.1,238.949,1233.0,39.62,46.7755,39.8015,58.2571,30.0216,19.3189,12.1559,36.752,46.07,True,Other/Random,30.02
1919,185.233,21.471,217.88,13891.93,239.09,1305.0,40.76,47.9346,48.2569,21.5528,59.7792,13.5413,39.9143,42.7862,21.471,True,Other/Random,21.55
1920,67.18,51.447,310.38,16961.04,242.522,1242.0,39.77,54.0103,45.59,57.8643,30.8252,24.7231,17.9912,46.4599,43.8777,False,Other/Random,30.83
1921,286.889,48.758,42.34,17054.34,241.611,1944.0,49.75,57.1497,44.1372,50.6698,38.2171,30.5507,22.7592,50.2375,43.9867,False,Other/Random,38.22
1922,180.781,25.076,189.94,180.81,243.854,1233.0,39.62,27.2379,22.5422,42.2484,50.4783,35.4168,39.5618,10.6525,25.076,True,Other/Random,22.54
1923,168.588,44.011,202.49,276.58,246.288,1593.0,45.04,45.3166,16.4343,55.0473,53.1424,29.9071,27.4,16.2368,44.011,False,Other/Random,16.43
1924,288.328,19.944,97.46,1472.36,243.338,720.0,30.28,32.4967,53.4301,27.6247,35.2918,26.9795,37.665,32.4393,19.944,False,Other/Random,27.62
1925,187.279,6.249,130.21,2962.07,233.786,126.0,12.67,42.9468,57.1778,6.726,59.149,5.4573,49.8928,42.5597,6.249,True,rotated_cube,6.73
1926,174.584,24.9,166.55,4431.49,241.442,936.0,34.52,31.1497,27.0568,35.9468,52.7941,27.8726,37.9427,18.501,24.9,False,Other/Random,27.06
1927,58.244,50.593,321.37,6589.29,227.357,126.0,12.67,54.0276,42.6386,52.8822,38.0302,29.5312,11.3019,41.5714,48.9295,True,Other/Random,38.03
1928,353.995,31.759,47.39,7645.56,264.763,3645.0,68.12,51.7387,44.7103,31.9588,57.114,24.1659,34.4202,42.3745,31.759,False,Other/Random,31.96
1929,151.6,37.256,223.48,8806.21,253.29,3348.0,65.29,40.0916,29.5757,47.448,40.0123,21.5518,21.057,26.002,37.256,False,Other/Random,29.58
1930,37.985,39.459,309.35,9243.05,254.793,2610.0,57.65,41.3645,33.8176,50.6033,34.6647,16.1156,16.0997,29.8656,39.459,False,Other/Random,33.82
1931,354.177,13.761,36.63,10779.36,249.699,1854.0,48.59,33.6727,44.0522,19.7443,51.4529,17.0206,44.6561,31.0008,13.761,True,Other/Random,19.74
1932,26.985,30.904,306.94,11694.5,257.677,3339.0,65.2,40.2286,37.9679,36.1175,42.1536,27.2523,26.5969,32.1422,30.904,False,Other/Random,36.12
1933,342.069,3.659,339.47,12497.8,230.6,135.0,13.11,38.6281,55.7186,7.4921,58.5786,6.7007,51.4957,38.4407,3.659,True,rotated_cube,7.49
1934,37.702,38.969,309.22,12827.7,237.039,693.0,29.7,41.024,33.8248,49.9781,34.7543,16.5161,16.6212,29.6991,38.969,False,Other/Random,33.82
1935,14.383,6.289,7.11,13335.0,236.442,387.0,22.2,22.3838,43.9769,24.3223,49.6372,23.5614,49.3944,21.464,6.289,True,Other/Random,22.38
1936,182.606,24.226,208.21,739.5,246.702,1692.0,46.41,39.0162,36.7005,28.0192,54.595,19.7041,39.291,30.6036,24.226,False,Other/Random,28.02
1937,119.182,48.234,235.23,1169.6,246.917,2268.0,53.74,48.5374,44.6513,59.432,25.742,14.613,13.9498,40.9071,48.234,True,Other/Random,25.74
1938,27.167,40.425,313.1,2407.37,244.899,711.0,30.09,44.8024,32.6391,47.39,41.9315,19.2482,19.3467,30.4939,40.425,False,Other/Random,32.64
1939,337.359,44.502,34.31,3528.75,231.45,180.0,15.14,45.9312,24.0647,55.0877,46.2231,21.8953,19.7689,23.4934,44.502,False,Other/Random,24.06
1940,191.797,31.508,134.28,3977.54,257.205,2106.0,51.78,45.9805,39.3618,33.3518,51.556,26.7409,31.8668,36.0787,31.508,False,Other/Random,33.35
1941,54.6,2.075,288.85,4176.19,256.477,2979.0,61.59,16.6787,46.9396,28.524,46.0665,28.5235,52.6904,16.6514,2.075,True,Other/Random,16.68
1942,62.108,40.291,278.21,5639.24,259.735,2070.0,51.34,44.6612,52.8714,47.3038,23.0105,13.6797,19.0865,42.7727,40.291,True,Other/Random,23.01
1943,207.269,47.987,132.81,6132.81,262.307,4257.0,73.62,51.7308,34.4198,53.7996,44.5204,13.6831,15.3659,34.0029,47.987,True,Other/Random,34.42
1944,170.975,13.49,226.95,6192.72,255.03,1809.0,47.99,40.1695,49.7073,15.2251,54.5576,12.5597,44.3107,38.2189,13.49,True,Other/Random,15.23
1945,15.502,21.394,315.74,7320.71,235.418,495.0,25.1,35.7079,39.5679,26.8035,47.6525,23.331,37.1744,30.2533,21.394,False,Other/Random,26.8
1946,222.783,36.841,130.04,8257.5,264.348,4428.0,75.09,37.5097,33.2255,52.3245,31.5435,17.6864,17.9628,27.3371,36.841,False,Other/Random,31.54
1947,238.514,50.121,117.7,8548.31,253.614,3195.0,63.78,50.2546,47.1612,52.5248,24.4084,6.0494,11.6469,43.3739,49.1248,True,Other/Random,24.41
1948,199.708,43.365,168.91,9455.96,250.236,1485.0,43.48,44.1725,14.1408,55.8695,53.3345,34.1557,22.0845,13.8321,43.365,True,goss,14.14
1949,145.002,45.524,221.81,9797.87,233.87,207.0,16.23,46.004,29.7663,58.7594,39.0831,16.7573,11.972,28.5422,45.524,True,Other/Random,29.77
1950,211.788,31.863,145.37,10381.87,256.118,1836.0,48.35,31.9862,25.1526,52.4032,37.9532,27.5679,24.4998,17.5106,31.863,False,Other/Random,25.15
1951,3.747,17.58,13.92,11335.05,235.304,207.0,16.23,24.8741,32.3366,32.4077,49.7075,28.2435,42.626,17.5278,17.58,False,Other/Random,24.87
1952,195.021,19.226,121.27,11528.29,256.409,2970.0,61.49,47.5603,51.4596,19.2689,55.7941,16.5738,38.918,44.7241,19.226,False,Other/Random,19.27
1953,33.521,51.292,325.43,12525.72,250.341,2556.0,57.05,51.302,28.1076,55.1226,44.4951,20.4353,9.7858,28.0623,49.4162,True,Other/Random,28.11
1954,34.205,47.706,323.12,13212.28,249.042,1953.0,49.87,47.7766,27.8279,59.0562,41.6416,19.5731,10.9495,27.3062,47.706,True,Other/Random,27.83
1955,44.441,43.42,323.58,13447.5,236.679,252.0,17.91,44.1194,30.842,56.4466,37.0991,24.7285,11.3234,28.7822,43.42,True,Other/Random,30.84
1956,303.398,1.188,90.23,14165.22,248.83,1269.0,40.2,33.6484,55.3818,11.4337,54.7198,11.433,53.5722,33.6466,1.188,True,rotated_cube,11.43
1957,185.848,38.601,199.12,15234.23,244.047,954.0,34.85,45.7122,24.6365,43.3127,56.2289,26.5793,32.1954,23.9591,38.601,False,Other/Random,24.64
1958,157.777,43.025,218.77,15252.0,230.4,45.0,7.57,45.9559,27.4274,51.2071,45.6214,20.7872,20.6518,26.5056,43.025,False,Other/Random,27.43
1959,10.292,20.368,3.05,16187.46,232.091,99.0,11.23,24.3102,27.8105,37.5027,49.6919,31.8642,39.207,13.1936,20.368,True,Other/Random,24.31
1960,35.397,47.484,325.09,17186.05,243.711,873.0,33.34,47.4864,27.3483,57.4778,41.7391,21.6639,10.4011,26.8118,47.484,True,Other/Random,27.35
1961,185.753,15.997,186.9,216.48,248.661,1116.0,37.7,20.3706,31.4529,35.9915,49.0299,32.6608,43.1764,12.5304,15.997,True,Other/Random,20.37
1962,327.968,48.252,52.8,855.92,251.143,1323.0,41.04,52.2849,38.2355,53.5628,41.5843,11.0209,12.022,37.4526,48.252,True,Other/Random,38.24
1963,349.89,15.622,349.68,2540.44,248.531,1152.0,38.3,25.6678,35.3447,29.0513,51.4482,25.0865,42.5765,20.2385,15.622,False,Other/Random,25.67
1964,30.257,9.748,313.39,2583.91,250.125,1368.0,41.73,19.021,41.007,30.2272,42.6942,29.8371,45.3553,17.3965,9.748,True,Other/Random,19.02
1965,325.548,26.501,39.94,2807.65,246.07,387.0,22.2,27.0533,29.0112,47.2795,35.9173,28.4249,28.9714,16.8127,26.501,False,Other/Random,27.05
1966,256.102,9.017,95.1,3167.33,255.453,2205.0,52.99,12.5917,45.1816,37.2715,37.1251,36.8009,47.173,12.5029,9.017,True,cube,12.59
1967,196.555,12.135,174.0,3652.9,256.585,954.0,34.85,16.0701,34.7087,36.4589,45.346,34.3321,44.3266,10.7612,12.135,True,Other/Random,16.07
1968,170.757,31.85,193.5,3699.94,241.594,288.0,19.15,32.1259,15.5993,51.2941,49.3988,37.9758,32.8529,7.4336,31.85,True,Other/Random,15.6
1969,154.967,36.398,191.77,3996.22,246.732,369.0,21.68,38.6621,19.7392,47.9351,49.1213,30.2244,23.06,16.9639,36.398,False,Other/Random,19.74
1970,203.71,43.081,132.92,4788.9,234.6,90.0,10.7,48.7451,34.0872,47.9742,45.2844,18.8007,19.725,33.0104,43.081,False,Other/Random,34.09
1971,191.979,33.903,163.77,5597.25,250.417,324.0,20.31,34.1607,15.0892,52.5429,48.9006,36.0577,30.5644,9.11,33.903,True,Other/Random,15.09
1972,342.802,31.029,51.9,5770.22,266.52,3825.0,69.79,46.2306,41.8605,32.6534,49.6055,27.8364,29.8845,37.9237,31.029,False,Other/Random,32.65
1973,192.908,47.077,130.45,6492.95,244.519,711.0,30.09,59.0083,41.6223,47.7716,44.4611,22.6236,25.8789,41.5691,44.4579,False,Other/Random,41.62
1974,175.232,42.181,219.84,6711.0,238.044,207.0,16.23,54.3404,36.6326,43.2817,48.5143,29.1735,32.1787,36.4245,42.181,False,Other/Random,36.63
1975,24.124,10.758,6.62,7293.77,266.312,2862.0,60.37,32.529,45.4525,17.8429,53.6565,14.423,44.7971,30.6511,10.758,True,Other/Random,17.84
1976,246.801,21.364,95.54,7396.17,265.425,5058.0,80.25,27.652,47.6695,34.5722,30.0445,27.6591,35.5265,27.1249,21.364,False,Other/Random,27.65
1977,197.641,42.463,127.91,7431.0,234.692,117.0,12.21,54.1728,41.1358,43.6954,49.9617,23.7379,23.7247,40.3665,42.463,False,Other/Random,41.14
1978,74.16,7.064,268.64,7568.8,269.198,5220.0,81.52,18.584,47.6658,28.6663,41.4971,28.6034,48.6503,18.5623,7.064,True,Other/Random,18.58
1979,349.115,36.249,43.97,7690.76,265.081,2223.0,53.2,48.6996,37.3461,38.0944,52.5882,29.8646,30.0812,35.6604,36.249,False,Other/Random,37.35
1980,44.449,39.498,314.63,8744.98,258.332,2925.0,61.03,39.5083,32.0713,58.5212,32.1909,18.8055,15.2428,27.6166,39.498,False,Other/Random,32.07
1981,195.847,37.311,161.25,10310.24,257.995,5031.0,80.04,37.4198,14.5661,55.6834,48.5853,33.7707,26.9481,11.2591,37.311,True,goss,14.57
1982,174.856,42.56,218.15,11560.25,248.6,540.0,26.22,53.3846,34.695,44.1421,48.4649,28.5854,31.8757,34.5104,42.56,False,Other/Random,34.7
1983,359.256,21.254,23.53,11631.24,263.254,3582.0,67.53,31.0637,32.8721,30.6514,50.3591,24.9971,41.4034,22.8381,21.254,False,Other/Random,30.65
